Age,EdLevel,Employment,YearsCode,WorkExp,Country,JobSat,Salary,lgr_pred,svr_pred,rfr_pred,lgr_pred_raw,svr_pred_raw,rfr_pred_raw,xgb_pred,xgb_pred_raw
32,Bachelor’s degree,Employed,5,5,United States of America,8,120000,11.860614790426613,11.509235240380793,11.686893619848416,141578.2330771533,99630.65759216153,119000.76689593235,11.759637832641602,127980.09448300426
47,Master’s degree,Employed,35,25,Argentina,10,49904,11.031616610806676,11.541027576345714,11.362120094764458,61796.40243749483,102849.07006808909,86000.50669267621,11.00668716430664,60274.87166
42,Master’s degree,Employed,8,8,United States of America,7,115000,11.842733423863873,11.680573602296654,11.938534782724608,139069.1031053147,118251.04526288497,153051.27102647716,11.958649635314941,156161.06658327254
32,Secondary school,Employed,6,16,Finland,9,69609,11.263605530010347,11.489318099068697,11.38671276174602,77932.05983912075,97665.91080801099,88141.73444048826,11.239218711853027,76054.50729669374
32,Bachelor’s degree,Employed,13,7,Brazil,7,24575,10.513409865636275,11.083490705624335,10.357977583980405,36804.768538509314,65086.689284695385,31506.395781830273,10.347332954406738,31172.78993027404
32,Secondary school,"Independent contractor, freelancer, or self-employed",15,12,Belgium,9,104413,11.197960689703702,11.359837214232074,11.38671276174602,72980.45813404048,85804.39945715536,88141.73444048826,11.54901123046875,103673.47596091779
42,Bachelor’s degree,Employed,15,12,Germany,7,81210,11.281746222331046,11.426228174716089,11.362120094764458,79358.72068283662,91694.46247270689,86000.50669267621,11.43920612335205,92892.23699148763
42,Bachelor’s degree,Employed,22,12,Israel,6,114715,11.676407034670381,11.407728569189247,11.619704803864034,117759.3651399023,90013.72699369767,111267.87002687383,12.002080917358398,163092.82331596984
47,Secondary school,Employed,41,28,United States of America,10,145000,12.08048886900228,11.936731128277549,12.072272095710922,176395.37439059035,152775.4664200801,174951.90382934327,11.923057556152344,150700.68356014392
42,Master’s degree,Employed,25,18,United States of America,6,180000,12.027803370438043,11.958859721249164,12.143566900685855,167342.41721616252,156193.8774833544,187880.53320943608,12.161161422729492,191215.47127589982
42,Bachelor’s degree,Employed,16,14,Mexico,10,45270,10.590557033839675,11.462276214915965,11.020788935184033,39756.62930390934,95060.20391856517,61130.88968962498,11.053540229797363,63166.18558049209
42,Master’s degree,Employed,10,9,Ukraine,7,29958,10.824114760568982,11.215990090445652,11.289292287837231,50216.29461387205,74308.20335,79959.83952226982,10.989038467407227,59220.41335
42,Master’s degree,"Independent contractor, freelancer, or self-employed",20,18,Germany,7,40605,11.502457796960654,11.533983353822235,11.364928252969344,98957.69273657292,102127.11707208928,86242.35194,11.613775253295898,110610.04785769297
42,Associate degree,Employed,19,16,Denmark,8,83048,11.375885742467975,11.475104130402547,11.379001004144559,87192.55899807591,96287.49598,87464.61329100332,11.636245727539062,113123.66588997288
59,Associate degree,Employed,39,35,Canada,8,97035,11.499671500779844,11.502667020282571,11.381378006765928,98682.34828267833,98978.39936907955,87672.76658,11.435914993286133,92587.01580312056
59,Master’s degree,Employed,40,30,France,6,70769,11.267827023204411,11.395999884674076,11.362120094764458,78261.74912173954,88964.13982934863,86000.50669267621,11.30270767211914,81039.77257393303
42,Master’s degree,Employed,11,13,United States of America,10,238000,12.000921767207974,11.906064615008058,12.102323977095354,162903.88261261763,148161.4543,180289.36645045402,12.10388184,180570.45228115816
32,Bachelor’s degree,Employed,14,11,United States of America,9,900000,12.000822374662059,11.840304305733044,12.046749000262583,162887.69188622496,138731.69536394574,170543.06708070976,12.077594757080078,175885.60156605425
32,Bachelor’s degree,Employed,12,12,United States of America,8,125000,12.001938320644093,11.863771725759596,12.086765599293171,163069.56833072318,142025.89580982743,177506.04891267273,12.087849617004395,177698.5740290261
42,Master’s degree,Employed,27,18,United States of America,7,220000,12.042092446674648,11.970525084155142,12.195935665805726,169750.76562199878,158026.61641229352,197981.84525673997,12.225359916687012,203893.8944333001
59,College/University course,Employed,40,30,United Kingdom of Great Britain and Northern Ireland,8,170177,11.509378758060407,11.457017479518939,11.520370212739097,99644.95752259715,94561.61432501832,100746.25288016754,11.457260131835938,94584.56294664125
47,Bachelor’s degree,Employed,27,25,Canada,8,109438,11.60118487235938,11.589402353844875,11.38671276174602,109226.14285602319,107946.72421150171,88141.73444048826,11.549715995788574,103746.56788942881
42,Master’s degree,Employed,10,7,Brazil,9,25485,10.488071411976929,11.127327172284199,10.476131988027118,35883.883449755536,68003.36493265186,35457.986156319464,10.467185974121094,35142.184263298055
42,Secondary school,Employed,25,20,Germany,4,75410,11.28129317668064,11.48016689,11.362120094764458,79322.77524963969,96776.21773079972,86000.50669267621,11.23277759552002,75566.19923917395
42,Bachelor’s degree,Employed,20,16,Canada,8,109438,11.496955096959887,11.541898101744401,11.395085023691616,98414.64821,102938.64264828654,88882.78631337262,11.634855270385742,112966.48019438147
32,Master’s degree,Employed,20,12,United States of America,8,290000,12.059080732705715,11.856906830913083,11.984333001411482,172659.19181089778,141054.23509496707,160223.78290152957,12.15017032623291,189125.30026574837
42,Bachelor’s degree,"Independent contractor, freelancer, or self-employed",30,20,Mexico,10,47375,10.741510191654818,11.565172243921399,10.985323590617318,46234.82417595347,105362.57255521422,59000.82122,10.730009078979492,45706.10699840412
47,Master’s degree,Employed,20,10,France,8,81210,11.043448866900594,11.235406136317168,11.362120094764458,62531.948130089535,75765.09198963859,86000.50669267621,11.050562858581543,62978.39312301665
42,Master’s degree,"Independent contractor, freelancer, or self-employed",10,21,United Kingdom of Great Britain and Northern Ireland,10,245055,11.742814195376798,11.64411092714355,11.647540398144708,125844.99738091075,114016.92218207319,114408.61460481136,11.931055068969727,151910.75453539187
65,Bachelor’s degree,Employed,42,40,United States of America,9,140000,12.204174660962085,11.85100653,11.927590430976046,199619.76309312592,140224.41668081385,151385.34599970054,11.881439208984375,144557.4508626129
47,Master’s degree,Employed,31,26,Germany,6,104413,11.541423383789978,11.536030777344857,11.375692238191919,102889.78694895576,102336.43078509437,87175.68830389355,11.476216316223145,96394.64625252041
42,Master’s degree,Employed,27,20,Switzerland,8,136392,12.006513512774147,11.651334095781042,11.99742034441399,163817.35684524066,114843.47443111225,162334.48118269604,12.083593368530273,176943.8477788013
32,Bachelor’s degree,Employed,20,11,United States of America,0,185000,11.819832671815883,11.664651466432247,12.077940932232657,135920.4836387891,116383.13019251432,175946.4996772863,12.077184677124023,175813.48878322743
42,Master’s degree,Employed,4,5,Netherlands,7,55687,11.178435279617146,11.107602046341352,10.905138904846758,71569.28691643896,66675.11330118109,54454.48755614741,11.104290962219238,66454.70817242994
47,Master’s degree,Employed,39,29,United States of America,7,130000,12.207617954542881,11.960048280755293,12.203392022905115,200308.30072358905,156379.63475971643,199463.59340710912,12.301514625549316,220027.9979581865
32,Bachelor’s degree,Employed,12,6,Brazil,7,16383,10.507919091012127,11.026444017323382,10.580249629934531,36603.23016582855,61477.57488988114,39348.93609915333,10.464200973510742,35037.438248058024
42,College/University course,Employed,16,11,Mexico,10,64694,10.402942195355996,11.283709104877367,10.68754386,32955.447476986395,79514.64747637235,43805.77923954718,10.700307846069336,44368.51200795196
42,Bachelor’s degree,"Independent contractor, freelancer, or self-employed",30,21,Poland,5,90057,11.265146326092033,11.523399764232693,11.362120094764458,78052.23135,101051.93467617687,86000.50669267621,11.479723930358887,96733.35867290168
47,Master’s degree,Employed,34,24,Bulgaria,8,94890,11.190657323968809,11.516215223277893,11.375692238191919,72449.38950818463,100328.51755013163,87175.68830389355,10.888428688049316,53552.08522075901
42,College/University course,"Independent contractor, freelancer, or self-employed",10,10,United States of America,8,124800,11.814939516129693,11.711069649328463,11.454612815960711,135257.0231896486,121912.81618033005,94334.49623,11.522933006286621,101004.77842207722
47,Bachelor’s degree,"Independent contractor, freelancer, or self-employed",35,30,United States of America,7,240000,12.232414554983507,11.97664871258819,12.221827921717939,205337.3848287197,158997.28779956466,203175.00898916848,12.155532836914062,190142.21624549926
59,Bachelor’s degree,"Independent contractor, freelancer, or self-employed",42,42,Brazil,10,91018,11.01399470465097,11.522661646580122,10.290185954624649,60716.95332004054,100977.37324218886,29441.248765538527,10.37256908416748,31969.506476383398
47,Bachelor’s degree,"Independent contractor, freelancer, or self-employed",25,25,India,10,20923,10.679732743621896,11.45314735175683,10.921172985573072,43464.932252043494,94196.35218753532,55334.66883122515,10.91644287109375,55073.54284763039
32,Master’s degree,Employed,20,8,Netherlands,8,81210,11.370425232155728,11.250711652674894,11.361789836273836,86717.73523984416,76933.65103774253,85972.10865448935,11.312705039978027,81854.03042465667
42,College/University course,"Independent contractor, freelancer, or self-employed",29,21,Canada,9,94712,11.57219754477934,11.551507105843962,11.381378006765928,106105.38955319604,103932.55771589934,87672.76658,11.65277386,115008.94215344315
42,Professional degree,Employed,24,7,Canada,8,109438,11.410095703423842,11.241616967276029,11.177571207259152,90227.05632555169,76237.12672600558,71507.47172010808,11.543524742126465,103106.22468883941
32,College/University course,Employed,3,3,Spain,5,39445,10.857008261292881,10.799987366769717,10.84758218801641,51895.584684387504,49019.18184922409,51408.70197539011,10.513285636901855,36800.196488460315
32,Bachelor’s degree,Employed,9,5,United States of America,6,130000,11.825822966046744,11.48102215148701,11.629481573854713,136737.13687261977,96859.02281341821,112361.05537943997,11.699851036071777,120552.75548784563
32,Master’s degree,Employed,12,6,Denmark,3,83203,11.434615643027016,11.07685237804738,11.091424135380903,92466.78967,64656.04683625685,65605.11161011194,11.325928688049316,82943.64097524736
42,Bachelor’s degree,Employed,20,17,United States of America,7,235000,11.969611464239577,11.96887503344648,12.088642078834173,157882.30516758168,157766.07784188396,177839.44997064277,12.130520820617676,185445.33511766704
42,Bachelor’s degree,Employed,25,15,Canada,8,80254,11.457492803081347,11.517994953801503,11.38729984,94606.57285,100507.23604313993,88193.49661194831,11.63573169708252,113065.53130907183
47,Bachelor’s degree,Employed,23,26,United States of America,6,148000,12.07664115026919,11.969943330321174,12.080764519357956,175717.9548520853,157934.70997662554,176444.00481612008,12.073810577392578,175221.27282353753
32,Bachelor’s degree,Employed,16,5,Romania,8,50544,11.030061832886044,11.079188814801267,10.905138904846758,61700.39585443042,64807.29055377053,54454.48755614741,10.817086219787598,49864.57778669038
42,Master’s degree,Employed,26,18,Czech Republic,9,64592,11.22770610279388,11.510398499542873,11.38671276174602,75183.93089279612,99746.62246621326,88141.73444048826,11.257512092590332,77458.62350825724
32,Bachelor’s degree,Employed,13,9,United States of America,4,160000,11.870497781526284,11.664825484193146,11.989548170946282,142984.3964823709,116403.38486053956,161061.56499703645,11.934513092041016,152436.9782098002
32,Bachelor’s degree,Employed,11,6,Germany,8,63808,11.298800775290093,11.177331793298109,11.117298598302973,80723.77232866657,71490.35364288048,67324.7864,11.25878906,77557.60029843317
42,Master’s degree,Employed,16,12,Germany,9,69609,11.377054999747063,11.442448817516047,11.360104156840952,87294.57032874729,93193.95026651482,85827.30763179019,11.549749374389648,103750.03089590464
42,Master’s degree,Employed,20,15,Spain,5,92812,11.09583711998602,11.366495568738078,11.375692238191919,65895.27013230551,86377.62848854433,87175.68830389355,11.163169860839844,70485.03336
32,College/University course,Employed,19,17,United Kingdom of Great Britain and Northern Ireland,4,183791,11.500652874214945,11.494793155310186,11.572100261784488,98779.24103538015,98202.10916,106095.06770792545,11.435340881347656,92533.87517368264
32,Professional degree,Employed,22,4,United States of America,7,70000,11.92594416983544,11.415416153874798,11.882558639890405,151136.32957033813,90708.38954786553,144719.3646689876,11.852540016174316,140439.6159560159
32,Bachelor’s degree,Employed,11,8,India,8,30222,10.436454061284229,11.102051675529378,10.42910209895013,34078.593780441486,66306.06128326898,33828.96066166584,10.490484237670898,35970.57195864262
